ID,Days_active,Mature_content,Views,Affiliate,Channel_ID
144,2019,TRUE,18285,TRUE,41992549
3510,1779,FALSE,962,FALSE,52305959
6962,1769,TRUE,368500,TRUE,52862763
6548,1871,FALSE,78,FALSE,48233243
5303,1925,FALSE,992,FALSE,45674576
3911,3307,FALSE,3399,FALSE,8089758
3200,2046,TRUE,1204,FALSE,40761912
65,1074,TRUE,32457,FALSE,106040005
6008,1514,FALSE,4966,FALSE,69514172
6084,1135,FALSE,553,FALSE,99251989
7075,505,TRUE,2465,FALSE,157761439
2812,296,FALSE,968,FALSE,186423769
721,2466,TRUE,10516,FALSE,27363044
3980,2006,FALSE,3384,FALSE,41712483
2157,1826,TRUE,36650,FALSE,50025511
502,2573,FALSE,463721,TRUE,25085088
1090,1547,FALSE,2794,FALSE,66063457
3052,740,TRUE,6010,FALSE,136084185
3156,741,TRUE,36307,FALSE,135748864
6141,3490,TRUE,8601,FALSE,5109637
1011,490,FALSE,12507,FALSE,159402373
550,1752,FALSE,1801,FALSE,53593373
3817,1453,FALSE,2675,FALSE,73114332
1392,1922,TRUE,52972,FALSE,45796596
6429,2202,FALSE,23098,FALSE,36502057
2542,1730,TRUE,3581,FALSE,54433674
3549,1115,TRUE,2951,FALSE,102352235
1246,1333,TRUE,4441,FALSE,82774964
5667,790,TRUE,6185,FALSE,132117406
3944,1584,TRUE,3826,FALSE,63923194
7010,1066,FALSE,508,FALSE,98615254
3321,1332,FALSE,33096,FALSE,83007711
4176,1990,FALSE,10386,FALSE,42788373
1633,1061,TRUE,1489,FALSE,107269951
405,582,TRUE,6960,FALSE,149922867
41,1337,TRUE,2557,FALSE,82575476
2037,1163,TRUE,744,FALSE,98145064
6851,1487,TRUE,28949,FALSE,71368116
4718,829,FALSE,29484,FALSE,128638077
685,1219,FALSE,17287,FALSE,93230699
2657,930,TRUE,392,FALSE,119068801
6485,272,TRUE,5230,FALSE,190446229
960,1506,FALSE,254,FALSE,69126419
5388,1907,TRUE,6115,FALSE,45661573
3658,3073,FALSE,58772,FALSE,12558705
755,1258,TRUE,5886,FALSE,90179380
879,1679,TRUE,18544,FALSE,58420812
3966,2003,FALSE,98850,FALSE,42591279
4025,2751,TRUE,34048,FALSE,21104158
2690,1460,TRUE,8010,FALSE,72956852
1622,372,TRUE,4624,FALSE,176426784
3904,2485,FALSE,134950,TRUE,26993572
3057,431,TRUE,15135,FALSE,168746009
3898,1887,FALSE,4748,FALSE,47424401
5787,1896,TRUE,2635,FALSE,47035525
3131,1079,TRUE,1340083,TRUE,105571533
231,1672,TRUE,17206,FALSE,58780426
3949,2221,FALSE,1753,FALSE,32613385
5037,1892,TRUE,8177,FALSE,47263206
1160,997,TRUE,10319,FALSE,113241211
6824,2239,FALSE,5247,FALSE,35356034
3917,3172,TRUE,17501,FALSE,9970625
4600,1646,TRUE,10329,FALSE,60582382
2976,1332,FALSE,44,FALSE,82107249
2349,1947,TRUE,2338,FALSE,43832780
1663,230,TRUE,7187,FALSE,198152077
6181,1607,TRUE,1428,FALSE,62837754
1154,1626,FALSE,172,FALSE,57068243
3789,1611,FALSE,5779,FALSE,62644884
309,2384,TRUE,2809,FALSE,29475556
4931,1509,FALSE,4717,FALSE,69905647
2914,2054,TRUE,8613,FALSE,40622815
5254,1747,TRUE,59577,FALSE,53964741
3244,307,TRUE,3965,FALSE,185015745
5715,2050,FALSE,2591,FALSE,40517376
2315,1837,TRUE,10286,FALSE,49681798
7068,1014,FALSE,24189,FALSE,111354730
6152,1996,FALSE,10912,FALSE,41072538
2189,420,TRUE,13006,FALSE,170267746
4876,1130,FALSE,472,FALSE,101706867
6896,1145,FALSE,3239,FALSE,99843598
3524,2255,TRUE,155602,TRUE,32874566
4622,266,FALSE,6862,FALSE,191705521
1801,759,FALSE,7527,FALSE,134549728
5331,2251,TRUE,49532,FALSE,33337508
6204,1658,TRUE,6411,FALSE,59832339
1242,1883,FALSE,770,FALSE,47527751
6376,1101,FALSE,6035,FALSE,103794240
3992,1870,TRUE,4752,FALSE,48243826
6688,834,FALSE,11651,FALSE,128154715
1436,2152,TRUE,62755,FALSE,37838868
2729,2813,FALSE,107914,FALSE,19940398
6763,714,TRUE,2039,FALSE,137788661
4642,1837,FALSE,37493,FALSE,49654345
3040,1626,TRUE,3104,FALSE,59909288
2169,1025,TRUE,11332,FALSE,110203967
4729,1433,TRUE,15803,FALSE,73837322
6582,1770,TRUE,583,FALSE,52752951
6226,1428,FALSE,16521,FALSE,75099689
102,2109,FALSE,2169,FALSE,38977801
5384,1529,TRUE,4864,FALSE,67629338
557,1679,TRUE,636,FALSE,58459437
1616,2016,FALSE,5168,FALSE,42094360
5836,664,TRUE,34909,TRUE,142161125
3736,913,TRUE,11522,FALSE,121639975
7064,961,FALSE,1378,FALSE,116686722
4782,852,TRUE,8815,FALSE,126577564
5829,2562,FALSE,46926,FALSE,24589524
5722,1839,TRUE,43985,FALSE,49067018
5117,1595,FALSE,2926,FALSE,62451337
3875,1760,TRUE,43509,FALSE,53404490
1632,547,TRUE,22072,FALSE,153145150
1625,1508,FALSE,181,FALSE,69865261
4754,662,FALSE,5530,FALSE,142075702
1845,1479,TRUE,3549,FALSE,71782715
3864,854,TRUE,28308,FALSE,126409522
988,571,TRUE,16330,FALSE,150620496
2392,2300,FALSE,153594,FALSE,31626819
2281,1095,FALSE,861,FALSE,103814459
4340,1865,TRUE,509,FALSE,48457636
3427,1606,TRUE,3828,FALSE,62857057
5469,2560,FALSE,26055,FALSE,25358812
4309,237,TRUE,5065,FALSE,196978521
4943,2047,TRUE,508109,TRUE,41020687
4276,1667,FALSE,31984,FALSE,59156243
4709,1979,FALSE,256407,TRUE,43477728
1813,517,TRUE,1728,FALSE,156246739
2744,2641,FALSE,41363,FALSE,23566645
1727,1740,FALSE,198427,TRUE,54507525
7029,1900,TRUE,210528,TRUE,46858028
4375,2607,FALSE,5319,FALSE,24291307
490,1916,TRUE,28420,FALSE,46006444
1169,3075,TRUE,1574449,TRUE,12585713
1996,2071,FALSE,6388,FALSE,40112825
2368,1841,TRUE,7649,FALSE,49387002
5368,2515,FALSE,843,FALSE,26325235
4240,1335,TRUE,16809,FALSE,82749124
4805,823,TRUE,3632,FALSE,129280987
4426,2448,FALSE,13291,FALSE,27846751
208,2539,TRUE,4483,FALSE,25838082
3063,1958,TRUE,2595,FALSE,38905008
3090,2142,TRUE,7781,FALSE,38034526
3731,2053,TRUE,140383,TRUE,40804886
810,821,FALSE,14702,FALSE,129484732
5926,2429,TRUE,13435,FALSE,28272882
6639,2283,FALSE,3707,FALSE,32029673
1289,2103,TRUE,586,FALSE,39144457
5308,1842,FALSE,5866,FALSE,49377373
5693,1274,TRUE,3473,FALSE,87987263
3832,2007,TRUE,36228,FALSE,42443514
3547,1043,FALSE,372101,TRUE,108667007
6889,1624,TRUE,1691,FALSE,57572855
4703,2801,TRUE,5639,FALSE,20048597
6362,901,TRUE,186350,FALSE,122593319
5974,2307,TRUE,6833,FALSE,31454743
147,1967,TRUE,491012,TRUE,43909481
1111,2315,TRUE,36323,FALSE,31214194
6933,1775,FALSE,3075,FALSE,52575844
4024,1205,TRUE,7401,FALSE,94364852
1899,951,TRUE,30367,FALSE,117821880
3146,1038,TRUE,327261,FALSE,109099559
5185,468,FALSE,1323,FALSE,162310111
4149,549,FALSE,3130,FALSE,152708558
1550,2480,TRUE,3217,FALSE,26288746
5652,1330,TRUE,44035,FALSE,82260868
3632,2223,FALSE,3220,FALSE,36069701
6267,1651,FALSE,1640,FALSE,60225708
4589,1645,FALSE,1151,FALSE,60516822
1107,1607,FALSE,567280,FALSE,62851691
6426,1190,TRUE,44819,FALSE,95287844
5493,496,TRUE,1826,FALSE,158846641
6233,1082,FALSE,44133,FALSE,104986709
4593,1737,FALSE,5553,FALSE,53832159
3592,1683,FALSE,5,FALSE,55795949
471,1304,TRUE,37874,FALSE,85312596
6232,1132,FALSE,2461,FALSE,101611604
1446,524,FALSE,3804,FALSE,155946359
4418,2608,FALSE,612718,TRUE,24275015
5159,724,TRUE,1560,FALSE,137178864
404,540,TRUE,3989,FALSE,152880042
3819,1986,TRUE,57428,FALSE,43229922
7120,2183,TRUE,25686,FALSE,37044212
6082,379,TRUE,8787,FALSE,175699730
2411,1496,FALSE,214,FALSE,70653555
5738,2014,TRUE,321989,TRUE,42218536
5071,2080,FALSE,18275,FALSE,39857704
2575,783,TRUE,448,FALSE,132421583
3938,2001,TRUE,5172,FALSE,42673130
2805,1033,TRUE,9568,FALSE,109244151
6939,883,TRUE,8824,FALSE,122994288
697,1812,FALSE,872,FALSE,50562725
6161,303,FALSE,381,FALSE,183718898
3846,816,TRUE,431,FALSE,129917714
2306,225,TRUE,17191,FALSE,199639955
5168,985,FALSE,10316,FALSE,114470658
3369,2565,TRUE,17245,FALSE,25140950
6899,2340,FALSE,8147,FALSE,27524631
6857,2246,TRUE,2569,FALSE,35044799
4165,1379,TRUE,9696,FALSE,78710355
6122,1074,TRUE,881,FALSE,105199455
5550,1046,FALSE,2830,FALSE,108491405
4921,3149,TRUE,9406,FALSE,10788047
6329,1165,TRUE,3992,FALSE,98122051
652,2089,FALSE,1234,FALSE,39487030
6377,1682,TRUE,10850,FALSE,58210746
4691,1262,FALSE,1467,FALSE,86207156
3669,1516,TRUE,10033,FALSE,68772235
1736,1683,TRUE,756,FALSE,56594488
1493,1640,TRUE,2519,FALSE,61024022
887,1867,FALSE,3426,FALSE,48174781
6053,229,FALSE,7846,FALSE,198330659
1208,2365,TRUE,6059,FALSE,29952847
5505,1555,TRUE,1669,FALSE,65450538
4967,1644,FALSE,8064,FALSE,60730694
4492,1031,FALSE,2490,FALSE,109013231
927,782,FALSE,1037,FALSE,132679874
996,1882,FALSE,38930,FALSE,47712606
2066,2092,TRUE,26210,FALSE,39457635
6677,2002,TRUE,8799,FALSE,42633693
1825,1986,TRUE,226080,FALSE,43225345
1933,2400,TRUE,3656,FALSE,28774917
3754,702,TRUE,56168,FALSE,139043399
3940,237,TRUE,166,FALSE,194973044
3925,3798,FALSE,5778503,TRUE,598989
1232,2132,TRUE,84359,FALSE,36457360
6259,652,FALSE,2865,FALSE,143145116
2809,1972,TRUE,10596,FALSE,43669971
6766,1362,TRUE,5584,FALSE,80114900
3784,1940,FALSE,365058,FALSE,44982917
432,1776,FALSE,9662,FALSE,52475392
3617,2058,TRUE,2326,FALSE,39788834
6128,2306,FALSE,13579,FALSE,31438698
1998,1157,TRUE,2175,FALSE,98996924
40,2603,FALSE,248,FALSE,24379505
5902,1500,FALSE,3317,FALSE,70514041
4935,2053,TRUE,301594,TRUE,40807675
2935,2469,TRUE,13431,FALSE,27302669
4641,1673,FALSE,6287,FALSE,58802451
5072,2436,FALSE,4442,FALSE,27979305
5262,1621,FALSE,17820,FALSE,62140376
2573,332,FALSE,1423,FALSE,181721037
5248,2305,FALSE,10955,FALSE,31485876
3251,636,TRUE,23065,FALSE,144727501
3399,1926,FALSE,2562,FALSE,45436891
7008,1013,FALSE,1804,FALSE,111573497
3793,673,FALSE,7990,FALSE,141468315
2056,2035,TRUE,1962,FALSE,41194320
6118,1026,FALSE,43265,FALSE,109803352
1152,1811,FALSE,1437,FALSE,50236102
4152,2026,TRUE,4035,FALSE,41641432
2452,1444,FALSE,1540,FALSE,71898824
845,948,FALSE,1206,FALSE,118114324
5314,1369,FALSE,1221,FALSE,79573104
4993,207,FALSE,7676,FALSE,206488025
5511,841,TRUE,30649,FALSE,127518814
4135,2021,TRUE,69722,FALSE,41925531
2845,1402,FALSE,963402,TRUE,76962228
1836,2181,FALSE,28174,FALSE,36983076
6252,1758,TRUE,7535,FALSE,53344387
1262,1422,FALSE,1783,FALSE,74992598
3521,1871,FALSE,1750,FALSE,47554624
3159,1698,FALSE,2431,FALSE,54123779
4284,1604,FALSE,875,FALSE,62613279
5163,1545,FALSE,1506,FALSE,64352895
3948,405,TRUE,2422,FALSE,172532741
1701,1143,TRUE,2358,FALSE,100487132
4003,1902,FALSE,22532,FALSE,46737231
1118,2176,TRUE,573,FALSE,37227140
1081,3500,FALSE,63462,FALSE,4901426
428,2585,FALSE,2268,FALSE,24560631
5779,1514,TRUE,1510,FALSE,69497974
1420,2032,FALSE,3399,FALSE,41536821
2090,1394,FALSE,2723,FALSE,75223961
3444,1780,TRUE,2037,FALSE,52118848
213,731,FALSE,349,FALSE,136140862
7125,3604,TRUE,2119,FALSE,2785277
1051,2427,TRUE,33755,FALSE,28314095
2165,1989,FALSE,3603,FALSE,43066207
4936,2192,FALSE,1119,FALSE,35974399
3769,2176,FALSE,3657,FALSE,37216865
4283,936,FALSE,9615,FALSE,118564638
1343,2536,FALSE,2412,FALSE,25807993
5478,743,TRUE,3404,FALSE,135623148
5645,2287,FALSE,33765,FALSE,31617910
786,1175,FALSE,6154,FALSE,97224570
467,653,FALSE,7341,FALSE,143115339
6115,1177,TRUE,9852,FALSE,96991056
1394,601,FALSE,7493,FALSE,148128297
2292,716,TRUE,11711,FALSE,138010835
1508,1869,TRUE,2219,FALSE,48320005
1257,1735,FALSE,1405,FALSE,54803745
4650,2107,TRUE,1897,FALSE,38726229
398,2359,TRUE,421,FALSE,29660765
1753,2129,FALSE,5817,FALSE,38408286
3909,255,TRUE,2084,FALSE,193507858
2052,2068,TRUE,7762,FALSE,40260428
5995,1861,FALSE,706175,TRUE,48674376
4891,1434,FALSE,965,FALSE,73084045
3631,1158,TRUE,5108,FALSE,97296708
1530,1854,TRUE,1293,FALSE,47631938
5569,1113,TRUE,124929,FALSE,102970038
4130,917,TRUE,75952,TRUE,121218459
6803,1319,FALSE,9593,FALSE,84294996
1347,2406,TRUE,23957,FALSE,28855427
1513,2162,FALSE,1306,FALSE,37572110
3877,1910,TRUE,12317,FALSE,46310228
7113,389,FALSE,3193,FALSE,174653416
2850,2285,TRUE,1484,FALSE,31971909
1338,776,FALSE,1955,FALSE,131189873
4313,1258,FALSE,623,FALSE,89696102
7110,1432,FALSE,3919,FALSE,74907620
931,2073,TRUE,2170,FALSE,39990763
324,1642,TRUE,2781,FALSE,60621568
1220,1234,FALSE,49,FALSE,89917399
6478,2539,TRUE,3736,FALSE,25819781
5477,1241,TRUE,10558,FALSE,90011564
3433,1218,FALSE,6231,FALSE,93314921
5177,1190,TRUE,665,FALSE,94908186
4031,1356,FALSE,1299,FALSE,80754639
118,1243,FALSE,669,FALSE,91390253
4134,2419,TRUE,199795,FALSE,28468642
6506,931,FALSE,3714,FALSE,119749325
712,1670,FALSE,491,FALSE,58558152
2524,2021,FALSE,1685,FALSE,41899872
694,733,TRUE,1216,FALSE,136676100
1162,716,TRUE,5959,FALSE,137890535
1938,2105,FALSE,15719,FALSE,39071150
4660,1825,TRUE,31176,FALSE,50096751
4740,1194,FALSE,5919,FALSE,95365919
5102,1471,TRUE,5682,FALSE,72288187
6876,1946,TRUE,15484,FALSE,44758267
5047,1525,FALSE,7067,FALSE,68529657
963,1990,TRUE,20032,TRUE,43087577
59,752,FALSE,3399,FALSE,135069839
4658,1734,FALSE,146907,TRUE,54798957
4748,1809,TRUE,47695,FALSE,50850610
1042,566,FALSE,5559,FALSE,151439838
310,2177,TRUE,396484,TRUE,37191091
3202,1952,FALSE,19261,FALSE,44506452
5735,1206,FALSE,4568,FALSE,91092003
3230,1468,TRUE,7745,FALSE,71982501
2300,2078,TRUE,1548,FALSE,39802215
6216,2024,TRUE,77583,FALSE,41777201
1685,1574,FALSE,649,FALSE,61018042
1627,2155,TRUE,15225,FALSE,37757576
2883,662,FALSE,3662,FALSE,142367369
1266,2386,TRUE,2368,FALSE,29412321
6224,1991,FALSE,1328,FALSE,42448963
937,1563,TRUE,10007,FALSE,65472730
97,312,FALSE,4470,FALSE,184434936
3226,1053,FALSE,3210,FALSE,107797918
5267,1644,FALSE,3614,FALSE,60616688
4443,2742,TRUE,1267,FALSE,21063809
5213,1507,FALSE,5074,FALSE,69955439
3641,1337,FALSE,986,FALSE,81895765
6563,1359,FALSE,560,FALSE,79945423
6133,2016,TRUE,3946,FALSE,41973617
654,1189,FALSE,755,FALSE,91997756
2704,1816,FALSE,926,FALSE,50010332
2147,1202,TRUE,2002,FALSE,94688270
2367,2565,TRUE,6036,FALSE,25236983
4685,965,TRUE,3867,FALSE,116452001
2081,1527,FALSE,226,FALSE,68185580
2301,593,FALSE,2336,FALSE,148280680
2970,1224,FALSE,3332,FALSE,92827033
474,1404,TRUE,97012,FALSE,76806865
2733,1609,TRUE,1868,FALSE,62609698
638,1895,TRUE,10404,FALSE,46941708
903,1592,FALSE,2001,FALSE,63604883
5552,1489,FALSE,7316,FALSE,70922896
1219,2222,FALSE,10143,FALSE,33426293
3605,702,FALSE,5921,FALSE,138896769
45,1266,TRUE,1584,FALSE,86589562
3764,2326,FALSE,11266,FALSE,30925399
5405,2297,FALSE,2585,FALSE,31673743
5887,1369,TRUE,150207,FALSE,79623502
511,1282,FALSE,14207,FALSE,87594526
6547,2646,TRUE,5063,FALSE,23472601
5404,1203,TRUE,1086,FALSE,94578739
5808,2024,FALSE,7565,FALSE,41776299
2997,1823,FALSE,3797900,TRUE,50191268
1318,1104,TRUE,4107,FALSE,103673014
30,1594,TRUE,56580,FALSE,63520852
505,864,TRUE,373,FALSE,123864233
391,1923,FALSE,5686,FALSE,45745035
2272,1672,TRUE,2586,FALSE,58938657
6782,1714,TRUE,39144,FALSE,55934244
1478,1449,FALSE,81842,FALSE,73534919
3293,567,TRUE,5511,FALSE,151209224
4142,1844,FALSE,22230,FALSE,49423795
2137,2153,FALSE,710,FALSE,35791700
923,1360,TRUE,1906,FALSE,80480443
6439,2263,FALSE,126211,FALSE,32599362
3625,2168,TRUE,10283,FALSE,37429550
5987,1572,TRUE,3672,FALSE,64857779
3478,248,TRUE,2394,FALSE,193824080
1468,1026,FALSE,1994,FALSE,110054835
3269,2104,TRUE,25701,FALSE,39134462
1894,1254,TRUE,239,FALSE,89004176
6264,1782,FALSE,9120,FALSE,51755172
3606,1877,FALSE,16406,FALSE,47968300
3691,1055,FALSE,717,FALSE,107422136
6921,1390,FALSE,758365,TRUE,77743003
2793,1595,TRUE,7539,FALSE,63284672
5842,3556,FALSE,7448777,TRUE,3481156
4914,919,TRUE,1181,FALSE,119614654
2331,1986,FALSE,1665,FALSE,43210156
3660,1607,TRUE,6368,FALSE,62839529
4377,1250,FALSE,57827,FALSE,90826735
1748,639,TRUE,7838,FALSE,144150612
5873,1471,FALSE,34138,TRUE,71803359
5704,2350,FALSE,361623,TRUE,30340070
776,2200,TRUE,3650,FALSE,35850086
3327,1635,TRUE,2259,FALSE,61234800
5302,1000,FALSE,1994,FALSE,112963663
2065,1499,FALSE,1287,FALSE,70341474
6217,272,TRUE,2649,FALSE,190478386
1494,2496,FALSE,134337,FALSE,26742249
1035,448,FALSE,1040,FALSE,164656887
5999,1074,TRUE,1828,FALSE,92517974
3870,2957,TRUE,1292,FALSE,15344447
6753,2363,TRUE,3380,FALSE,29958010
2971,262,FALSE,424,FALSE,192420709
5348,1276,TRUE,4269,FALSE,87847112
3142,1377,FALSE,3605,FALSE,78863690
5228,2736,TRUE,1138977,TRUE,21753735
898,492,FALSE,350,FALSE,159402116
607,2747,FALSE,14142,FALSE,21497260
1075,967,TRUE,1652,FALSE,116001315
6129,396,TRUE,5227,FALSE,173765607
4527,1343,FALSE,12240,FALSE,82061637
6687,489,TRUE,3996,FALSE,159637348
6761,1762,TRUE,7382,FALSE,53181680
3462,1545,TRUE,9927,FALSE,66307401
3535,1486,TRUE,2316,FALSE,71426139
693,3479,FALSE,897,FALSE,4933268
1946,1888,TRUE,18310,FALSE,47288880
4610,1867,FALSE,385,FALSE,48278024
2640,201,FALSE,5296,FALSE,208561166
6990,1777,FALSE,151487,FALSE,52395754
5172,482,FALSE,2183,FALSE,159451095
3310,1059,TRUE,5049,FALSE,107404878
528,1334,TRUE,2976,FALSE,82881402
4436,1955,FALSE,14493,FALSE,44123838
1320,1741,FALSE,112635,FALSE,54463564
4583,171,FALSE,164,FALSE,195083340
1791,1288,FALSE,1066,FALSE,87199946
6209,1193,TRUE,1427,FALSE,94418980
6368,1576,TRUE,26005,FALSE,63184625
3101,859,TRUE,3607,FALSE,126033950
1778,2087,TRUE,166616,FALSE,39604392
4452,2070,TRUE,2920,FALSE,40167108
5783,689,FALSE,5253,FALSE,140063868
5034,569,TRUE,18245,FALSE,151154144
6847,2351,TRUE,5726,FALSE,30285725
1142,1600,FALSE,2152689,TRUE,63179445
2362,2123,TRUE,12767,FALSE,38589936
6463,612,FALSE,3396,FALSE,146537070
1757,1698,FALSE,2417,FALSE,57004130
242,2283,FALSE,1567,FALSE,31982160
3670,1160,TRUE,5640,FALSE,98719188
2893,499,TRUE,425,FALSE,156277411
3775,1679,TRUE,6552,FALSE,58315740
452,2899,TRUE,798479,TRUE,17400877
6646,1294,FALSE,1004,FALSE,85780990
6088,880,FALSE,2279,FALSE,123959069
6035,2081,TRUE,13177,FALSE,39483044
5445,1171,TRUE,18244,FALSE,97055131
2073,1536,TRUE,1761,FALSE,67507061
637,1757,TRUE,6255,FALSE,53511684
3847,1060,FALSE,16508,FALSE,107356947
81,807,TRUE,56824,FALSE,130646222
1551,1009,TRUE,936,FALSE,111906430
5064,3185,FALSE,3201,FALSE,9776668
679,894,TRUE,1046,FALSE,122127992
5131,913,TRUE,2812,FALSE,121610663
6255,199,FALSE,6926,FALSE,208892951
6022,1344,TRUE,10967,FALSE,81802891
3461,1772,TRUE,1515,FALSE,52420534
4941,2073,TRUE,5641,FALSE,40057951
2161,2020,FALSE,7198,FALSE,41423919
926,1677,FALSE,1179,FALSE,58556789
1969,2355,FALSE,248983,TRUE,30184051
5343,2451,TRUE,6617,FALSE,27076639
124,1076,FALSE,2731,FALSE,105873723
2654,1877,FALSE,10863,FALSE,47978619
3814,604,TRUE,7370,FALSE,147219155
3901,1398,TRUE,15864,FALSE,77210527
481,666,FALSE,15740,FALSE,141935722
6862,1650,TRUE,559,FALSE,59456964
6731,1327,TRUE,20687,FALSE,83393714
5342,959,TRUE,29319,FALSE,117059769
4274,693,TRUE,181144,TRUE,139765378
2320,1627,TRUE,3100,FALSE,61506095
1123,1111,TRUE,25227,FALSE,103156364
6369,594,TRUE,356,FALSE,148535720
2510,2392,FALSE,3537,FALSE,28266123
4770,1891,FALSE,1001,FALSE,45984620
2495,2383,FALSE,83603,FALSE,29497124
1895,725,TRUE,5429,FALSE,137204142
2938,760,FALSE,2821,FALSE,132340497
195,1901,TRUE,1149,FALSE,46547430
6002,1292,TRUE,13719,FALSE,86915074
6725,3611,TRUE,6863,FALSE,2423160
1928,2213,FALSE,2639,FALSE,32641530
3166,4049,TRUE,2732,FALSE,89359
2168,2096,TRUE,193064,FALSE,39359550
2792,1266,FALSE,10584,FALSE,89282991
491,1010,TRUE,8851,FALSE,104840870
1030,1545,TRUE,6215,FALSE,66685373
2419,2142,TRUE,17819,FALSE,38098566
1891,2325,FALSE,1156,FALSE,30790051
6239,1751,TRUE,64680,FALSE,53885030
6365,2008,TRUE,1857,FALSE,42367396
3374,2443,TRUE,2374,FALSE,27942185
2881,408,TRUE,556,FALSE,170564033
2465,1047,FALSE,4425,FALSE,108386012
433,586,TRUE,11147,FALSE,149554178
4918,2003,TRUE,10550,FALSE,42593481
1222,2229,TRUE,10735,FALSE,35752825
6356,1633,TRUE,88153,FALSE,61487500
3227,1966,FALSE,2119,FALSE,43965855
1098,995,FALSE,15504,FALSE,113445465
4010,1645,FALSE,473,FALSE,60417560
3027,1133,FALSE,23,FALSE,96295899
6396,2132,TRUE,3520,FALSE,38238694
1010,724,FALSE,2712,FALSE,137349508
2578,1420,TRUE,706,FALSE,74225623
1085,3990,TRUE,42054,FALSE,166456
2699,1753,TRUE,740,FALSE,53565652
152,1986,FALSE,196,FALSE,42910070
624,948,TRUE,10677,FALSE,118179292
4115,2449,TRUE,19333,FALSE,27452798
191,1910,TRUE,4606,FALSE,46088667
6025,650,FALSE,2128,FALSE,143275665
6278,2441,TRUE,2989,FALSE,27982026
1849,1287,FALSE,1657,FALSE,85987654
52,3668,TRUE,6178,FALSE,1900675
2097,1140,FALSE,2543,FALSE,100897701
6064,2735,TRUE,61066,FALSE,21795794
842,1376,FALSE,338,FALSE,78661647
4645,1917,TRUE,3277,FALSE,44673612
6010,1373,TRUE,2382,FALSE,79263341
2886,1767,FALSE,8781,FALSE,52419219
250,949,FALSE,216,FALSE,110805608
4559,1412,FALSE,3191,FALSE,75983250
1373,576,TRUE,1187,FALSE,150506692
1209,1414,FALSE,65,FALSE,70465336
3056,2615,TRUE,4057,FALSE,22305812
5039,1229,FALSE,557,FALSE,90484204
1555,1219,FALSE,2256,FALSE,93179528
5822,704,TRUE,543,FALSE,119567559
5819,2113,TRUE,10169,FALSE,38843588
3766,2010,TRUE,1145,FALSE,42279516
193,2897,TRUE,1529,FALSE,17433059
4367,1294,TRUE,5213,FALSE,85813210
3082,977,TRUE,2225,FALSE,115006544
5291,1161,FALSE,17044,FALSE,98516317
1071,472,FALSE,3171,FALSE,161499674
4563,1679,TRUE,2152,FALSE,55404952
4701,1112,TRUE,796,FALSE,101952207
146,1142,TRUE,16642,FALSE,100677009
516,1064,TRUE,367,FALSE,106972354
4929,1922,FALSE,72990,TRUE,45804779
3342,1277,TRUE,37743,FALSE,88461252
5807,704,FALSE,6575,FALSE,138933418
774,1996,FALSE,11406,FALSE,42828091
4047,1270,FALSE,2243,FALSE,89072864
3143,2472,FALSE,67894,FALSE,27237606
4715,1518,TRUE,4336,FALSE,69151464
3839,1598,TRUE,13808,FALSE,63152904
1286,1365,TRUE,11220,FALSE,79645700
2204,1992,TRUE,37881,FALSE,43029630
3285,3093,FALSE,7882063,TRUE,12131870
4209,2165,TRUE,4609,FALSE,37496436
4258,794,FALSE,6570,FALSE,131688169
2716,946,FALSE,7769,FALSE,118298876
4690,1005,FALSE,3221,FALSE,112409715
568,2053,FALSE,4860,FALSE,40764748
1839,1346,TRUE,1232,FALSE,80498985
4573,250,TRUE,2273,FALSE,194815731
1461,3022,TRUE,89506,FALSE,13438370
6706,2612,TRUE,107772,FALSE,24190824
850,1461,FALSE,3541,FALSE,72117253
3845,975,FALSE,1364,FALSE,112648977
4856,658,FALSE,3187,FALSE,142568522
1858,1552,TRUE,13361,FALSE,66261333
600,1757,FALSE,429,FALSE,51905939
5320,2837,FALSE,1179,FALSE,19250547
4825,1678,TRUE,16181,FALSE,58485769
4070,286,FALSE,2622,FALSE,187933974
612,910,TRUE,3805,FALSE,121816506
4454,1807,FALSE,23982,FALSE,50882719
6134,2407,TRUE,610,FALSE,28850034
3680,2037,FALSE,512,FALSE,38429013
6653,2219,FALSE,179223,TRUE,36174856
384,698,TRUE,982,FALSE,139430719
7061,1630,TRUE,833,FALSE,47529854
5453,1829,TRUE,7688,FALSE,49820081
6306,1965,TRUE,13436,FALSE,43989259
549,1353,TRUE,3433,FALSE,81036571
2921,2689,FALSE,2456,FALSE,22633196
2956,1928,FALSE,13312,FALSE,45537759
6732,1197,TRUE,1693,FALSE,95173811
5740,1417,TRUE,1453,FALSE,74888234
2079,2136,TRUE,5444,FALSE,38260203
5960,2019,TRUE,19156,FALSE,41956854
1250,1911,TRUE,4219,FALSE,44911545
53,699,TRUE,6641,FALSE,139329668
1584,843,FALSE,4497,FALSE,127291080
