id,rank,role,business_unit,location,education,age,isolate,degree,weighted_degree,constraint,log_constraint,betweenness,clustering,mean_path_len,core89,salary_resid,evaluation,promoted_or_aboveavg,responded,idea_expressed,idea_discussed,idea_value,idea_dismissed,idea_length,seq_order
E0545,Mgr2,Purchasing,BU_A,Urban1,Bachelor,44,False,7,6.16,16.697065701081893,2.8152329974624677,0.03799208473611274,0.09523809523809523,4.3992673992674,False,-0.43721901056115575,Good,True,True,False,False,,,,
E0546,Mgr2,Internal,BU_E,Urban2,Less,54,False,10,8.11,11.612033846431686,2.45204196093868,0.016674104475919337,0.06666666666666667,5.065934065934066,True,-0.48014710197218735,Good,False,True,True,True,3.063009846723018,False,470.0,52.0
E0547,Mgr1,Purchasing,BU_B,Urban1,Less,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.6985537035858627,Good,False,True,True,False,1.720924861832001,False,274.0,67.0
E0548,Mgr1,Internal,BU_B,Other,Bachelor,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5273540730206965,Poor,False,False,False,False,,,,
E0549,Mgr1,Purchasing,BU_A,Urban1,Graduate,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.44196063722229306,Good,False,True,False,False,,,,
E0550,Mgr1,Internal,BU_D,Urban2,Bachelor,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-3.02561769329468e-05,Good,False,False,False,False,,,,
E0551,Mgr1,Internal,BU_C,Other,Less,51,False,6,5.58,20.1311275838936,3.0022672531794656,0.0,0.0,,False,-0.25970195691770953,Good,False,True,False,False,,,,
E0552,Mgr1,Internal,BU_B,Urban1,Graduate,51,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5135736657147204,Good,False,False,False,False,,,,
E0553,Mgr1,Internal,BU_B,Other,Bachelor,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.6219198713150278,Poor,False,True,False,False,,,,
E0554,Mgr1,Internal,BU_A,Other,Bachelor,47,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.018179617381675534,Poor,False,True,True,False,1.0,True,218.0,72.0
E0555,Mgr1,Purchasing,BU_B,Other,Less,42,False,4,3.02,30.882224520275436,3.4301807601356806,0.0,0.0,,False,-1.0499463878022801,Good,True,True,False,False,,,,
E0556,Mgr1,Internal,BU_D,Other,Graduate,60,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.04323254032820223,Good,False,False,False,False,,,,
E0557,Mgr1,Internal,BU_C,Urban2,Less,65,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.33284109524734956,Good,False,False,False,False,,,,
E0558,Mgr1,Purchasing,HQ,Other,Graduate,53,False,1,1.0,100.0,4.605170185988092,0.0,0.0,6.7032967032967035,False,-1.2651112852315545,Good,False,False,False,False,,,,
E0559,Mgr1,Purchasing,BU_C,Other,Bachelor,42,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.00608934147228446,Good,False,True,True,False,2.687666948533444,True,224.0,163.0
E0560,Mgr1,Internal,BU_D,Other,Bachelor,45,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.07333123553852633,Good,True,True,False,False,,,,
E0561,Mgr1,Internal,BU_B,Urban2,Less,53,False,5,4.08,24.151435463308072,3.1843438178065804,0.0,0.0,,False,-0.3210720010820569,Outstanding,True,True,False,False,,,,
E0562,Mgr1,Internal,BU_C,Urban1,Bachelor,58,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.30345441354799163,Good,True,True,False,False,,,,
E0563,Mgr1,Internal,BU_D,Urban2,Bachelor,43,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.11720075155070936,Good,False,False,False,False,,,,
E0564,Mgr1,Purchasing,BU_C,Urban1,Bachelor,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5944956329340192,Good,False,True,False,False,,,,
E0565,Mgr1,Internal,BU_D,Other,Less,51,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.4502873172723199,Good,False,True,False,False,,,,
E0566,Mgr1,Purchasing,BU_B,Other,Graduate,55,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.4788638601781655,Good,True,True,False,False,,,,
E0567,Mgr1,Internal,BU_A,Other,Bachelor,48,False,9,7.81,13.162696399045847,2.577386798453873,0.006237140840430399,0.08333333333333333,5.018315018315018,True,-0.15508452933232225,Good,True,True,True,True,2.4257568365680275,False,363.0,156.0
E0568,Mgr1,Internal,BU_D,Urban2,Bachelor,41,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.6767557278632389,Outstanding,True,True,True,False,1.0,True,123.0,11.0
E0569,Mgr1,Purchasing,BU_A,Urban1,Bachelor,54,False,8,6.53,14.275058179188285,2.6585138311336487,0.24955823443569652,0.03571428571428571,3.934065934065934,True,-0.2975248594790074,Good,False,True,False,False,,,,
E0570,Mgr1,Internal,BU_A,Other,Graduate,57,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.6966854608321023,Good,True,False,False,False,,,,
E0571,Mgr1,Purchasing,BU_E,Other,Bachelor,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.9986320625047963,Good,False,True,True,False,1.2123545352361025,True,108.0,135.0
E0572,Mgr1,Internal,BU_B,Urban1,Less,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.25392935058376437,Good,False,True,True,False,1.5865373762060078,True,170.0,30.0
E0573,Mgr1,Internal,BU_C,Urban1,Graduate,47,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.7854796610733917,Poor,False,False,False,False,,,,
E0574,Mgr1,Internal,BU_B,Urban1,Graduate,45,False,3,2.7199999999999998,33.50994809688582,3.511842352863681,0.0,0.0,,False,0.8075497210938906,Outstanding,True,True,True,True,2.7529689205054346,True,87.0,77.0
E0575,Mgr1,Internal,BU_B,Urban1,Graduate,56,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.8401072885313896,Good,False,False,False,False,,,,
E0576,Mgr1,Internal,BU_C,Urban1,Graduate,52,False,10,7.88,10.570679481563555,2.358084081786082,0.0,0.0,,True,-0.6009205627170381,Good,True,True,True,False,1.9640557969103183,True,194.0,140.0
E0577,Mgr1,Internal,HQ,Other,Graduate,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.17649966701719633,Poor,False,False,False,False,,,,
E0578,Mgr1,Internal,BU_D,Other,Bachelor,59,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5997958571067296,Good,False,False,False,False,,,,
E0579,Mgr1,Internal,BU_C,Other,Less,44,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.2814732519119665,Good,True,True,False,False,,,,
E0580,Mgr1,Purchasing,BU_E,Urban1,Bachelor,47,False,6,5.37,18.299101327951306,2.906851950879326,0.009791592413675635,0.06666666666666667,5.0476190476190474,False,0.5957366759689718,Outstanding,False,False,False,False,,,,
E0581,Mgr1,Purchasing,BU_A,Urban2,Bachelor,51,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.28640977925541605,Good,True,True,False,False,,,,
E0582,Mgr1,Internal,BU_E,Urban1,Bachelor,47,False,8,6.53,16.728347205121295,2.8171047178364033,0.06149882776863289,0.14285714285714285,4.824175824175824,True,-0.18714283281638888,Good,True,True,False,False,,,,
E0583,Mgr1,Purchasing,BU_D,Urban2,Bachelor,55,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,1.177971997781614,Poor,False,True,False,False,,,,
E0584,Mgr1,Purchasing,BU_E,Other,Bachelor,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.952929590412655,Poor,False,True,True,False,1.0,True,214.0,119.0
E0585,Mgr1,Purchasing,BU_D,Urban2,Bachelor,44,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.2696831437081005,Good,True,True,False,False,,,,
E0586,Mgr1,Internal,BU_B,Other,Bachelor,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5443660670721528,Poor,False,True,False,False,,,,
E0587,Mgr1,Purchasing,BU_E,Other,Bachelor,51,False,4,3.37,25.550106102897807,3.2406414693963868,0.0029823587186460503,0.0,5.47985347985348,False,0.43894078457027924,Good,True,True,False,False,,,,
E0588,Mgr1,Internal,BU_A,Other,Less,56,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.0744406285908203,Good,False,True,False,False,,,,
E0589,Mgr1,Internal,BU_D,Urban2,Bachelor,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.25801498627281877,Good,True,True,False,False,,,,
E0590,Mgr1,Internal,BU_D,Other,Bachelor,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.817483493010894,Good,True,False,False,False,,,,
E0591,Mgr1,Purchasing,BU_C,Other,Less,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.27397891553062115,Good,False,True,True,True,2.3412408927921415,True,190.0,19.0
E0592,Mgr1,Internal,BU_E,Other,Less,49,False,7,5.03,15.934355580355106,2.7684775065341523,0.009214448689343343,0.047619047619047616,5.124542124542124,False,-0.18293663772404842,Poor,False,True,False,False,,,,
E0593,Mgr1,Purchasing,BU_B,Other,Less,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.8258719508621671,Good,False,False,False,False,,,,
E0594,Mgr1,Internal,HQ,Other,Bachelor,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.028252826250701468,Good,True,True,False,False,,,,
E0595,Mgr1,Purchasing,BU_D,Urban2,Bachelor,48,False,7,6.86,14.321413696674002,2.6617558784945965,0.007017143134742663,0.0,5.175824175824176,True,0.39581795287872146,Good,True,True,True,False,2.5809838262520137,False,155.0,24.0
E0596,Mgr1,Internal,BU_D,Urban2,Bachelor,60,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.03191350274100968,Good,False,True,False,False,,,,
E0597,Mgr1,Purchasing,BU_C,Other,Graduate,58,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.1485550761155484,Poor,True,True,True,True,1.0,True,637.0,121.0
E0598,Mgr1,Internal,BU_A,Urban2,Bachelor,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.19860990753161917,Poor,False,False,False,False,,,,
E0599,Mgr1,Purchasing,BU_E,Urban1,Less,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.6795133445537791,Good,True,True,True,False,1.671446208685486,True,387.0,107.0
E0600,Mgr1,Internal,BU_A,Urban2,Bachelor,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.7707110561321892,Good,True,True,False,False,,,,
E0601,Mgr1,Internal,BU_A,Other,Bachelor,42,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.5460222926103486,Good,True,True,False,False,,,,
E0602,Mgr1,Purchasing,BU_C,Urban2,Bachelor,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.018599250864494987,Outstanding,True,False,False,False,,,,
E0603,Mgr1,Purchasing,BU_A,Urban2,Bachelor,51,False,7,5.9399999999999995,14.761532269949774,2.69202462611142,0.0032164316285274172,0.0,5.062271062271062,False,0.7551050116775839,Poor,False,False,False,False,,,,
E0604,Mgr1,Purchasing,BU_C,Urban2,Graduate,51,False,5,3.52,20.775761880165287,3.0337870130012203,0.0,0.0,,False,-0.2437809320590616,Good,True,False,False,False,,,,
E0605,Mgr1,Purchasing,BU_C,Urban2,Less,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.1464858256475376,Good,False,True,True,True,1.73496840700607,True,187.0,186.0
E0606,Mgr1,Internal,BU_A,Other,Bachelor,56,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.8663122442580602,Good,True,True,True,True,1.0709987338433293,False,213.0,54.0
E0607,Mgr1,Purchasing,BU_A,Other,Graduate,46,False,14,11.6,10.248103291418357,2.3270926437218544,0.022572068680807,0.08791208791208792,4.641025641025641,True,-0.7040599593595723,Good,True,True,True,True,1.9262514335162157,True,525.0,149.0
E0608,Mgr1,Purchasing,BU_E,Other,Graduate,46,False,5,3.66,22.871856313821446,3.1299071728133874,0.002768379829373629,0.1,5.205128205128205,False,-0.4772206612179267,Good,True,True,True,False,1.7196001916202728,True,133.0,80.0
E0609,Mgr1,Internal,BU_D,Other,Bachelor,59,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.7526183255862281,Good,True,False,False,False,,,,
E0610,Mgr1,Purchasing,HQ,Urban2,Bachelor,55,False,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.4901157489560204,Good,True,True,False,False,,,,
E0611,Mgr1,Purchasing,BU_C,Urban2,Bachelor,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.4240353678476726,Good,True,True,True,False,1.2706162436908457,True,101.0,64.0
E0612,Mgr1,Internal,BU_E,Urban1,Bachelor,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.6525126895565971,Good,True,True,False,False,,,,
E0613,Mgr1,Internal,BU_D,Urban2,Bachelor,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.0214638533004834,Good,False,True,False,False,,,,
E0614,Mgr1,Internal,BU_B,Urban2,Graduate,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.4775844536113224,Good,True,True,False,False,,,,
E0615,Mgr1,Internal,BU_E,Other,Less,53,False,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.15726436158932633,Good,False,False,False,False,,,,
E0616,Mgr1,Internal,BU_B,Other,Less,65,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.3372046109075114,Good,False,True,False,False,,,,
E0617,Mgr1,Purchasing,BU_C,Urban1,Bachelor,51,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5702802263448744,Good,False,True,True,True,1.6786607715066466,True,234.0,175.0
E0618,Mgr1,Internal,BU_D,Urban2,Bachelor,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.6070806136373141,Good,True,False,False,False,,,,
E0619,Mgr1,Internal,BU_C,Urban1,Bachelor,40,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.46513444658662173,Good,False,False,False,False,,,,
E0620,Mgr1,Internal,BU_E,Other,Bachelor,47,False,7,6.37,16.739253137737734,2.817756448638178,0.011445251683293802,0.09523809523809523,4.791208791208791,False,-1.3182127992294892,Poor,True,True,True,True,2.4895582485103045,False,267.0,34.0
E0621,Mgr1,Purchasing,BU_C,Urban1,Less,57,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.37967331950826,Good,False,True,True,True,1.0,True,282.0,146.0
E0622,Mgr1,Purchasing,BU_D,Other,Bachelor,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.1690040320289858,Good,True,False,False,False,,,,
E0623,Mgr1,Internal,BU_B,Urban2,Bachelor,24,False,5,4.37,28.066667333391397,3.334582656335209,0.0,0.0,,False,0.14592162554217228,Good,True,True,True,False,1.953058375632505,False,357.0,136.0
E0624,Mgr1,Internal,BU_D,Other,Less,54,False,7,6.37,17.00616473854275,2.833575910000225,0.010660563245908992,0.09523809523809523,5.205128205128205,False,0.6487517742719253,Outstanding,False,False,False,False,,,,
E0625,Mgr1,Internal,BU_E,Other,Graduate,62,False,7,5.23,17.56901743738738,2.86613697789124,0.011862077282001771,0.14285714285714285,4.747252747252747,False,0.4777543886915513,Good,True,False,False,False,,,,
E0626,Mgr1,Internal,BU_B,Urban2,Less,38,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.3776830466838068,Poor,True,False,False,False,,,,
E0627,Mgr1,Internal,BU_A,Urban1,Bachelor,59,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.5433211977106961,Outstanding,False,True,False,False,,,,
E0628,Mgr1,Purchasing,BU_B,Other,Bachelor,33,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.2715946755658484,Outstanding,False,True,True,False,1.7585964101192084,False,119.0,1.0
E0629,Mgr1,Purchasing,BU_B,Other,Graduate,56,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.25154793059325076,Good,False,True,False,False,,,,
E0630,Mgr1,Purchasing,BU_A,Urban2,Graduate,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.03710667484442079,Good,True,True,False,False,,,,
E0631,Mgr1,Purchasing,BU_C,Other,Graduate,36,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.771383585864529,Good,True,True,True,False,1.5673133503231964,False,74.0,189.0
E0632,Mgr1,Purchasing,BU_A,Other,Bachelor,53,False,6,5.36,18.397425916492587,2.9122107589858097,0.03432634088642613,0.06666666666666667,4.52014652014652,False,0.6930236647884658,Poor,True,True,True,False,1.9339580494373965,True,133.0,76.0
E0633,Mgr1,Internal,BU_A,Urban2,Bachelor,57,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.733123763580257,Good,False,False,False,False,,,,
E0634,Mgr1,Internal,BU_C,Urban1,Less,52,False,4,3.01,34.66125606826838,3.545622523338503,0.0,0.0,,False,-0.06266323061089143,Good,True,True,False,False,,,,
E0635,Mgr1,Internal,BU_D,Urban1,Bachelor,54,False,7,5.8100000000000005,16.638656701449424,2.8117287050581,0.03589680118948785,0.09523809523809523,4.736263736263736,False,0.0194181204730218,Good,False,True,False,False,,,,
E0636,Mgr1,Purchasing,BU_D,Urban1,Bachelor,48,False,6,5.51,18.957668689956996,2.9422085298762966,0.015574601723409066,0.06666666666666667,4.857142857142857,False,0.2050318397296894,Good,False,True,True,True,3.016158651578256,False,301.0,108.0
E0637,Mgr1,Internal,BU_A,Urban2,Bachelor,39,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.7920514530979178,Good,False,True,False,False,,,,
E0638,Mgr1,Internal,BU_D,Other,Bachelor,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.054870580753789644,Poor,True,True,True,False,2.072470079360048,True,105.0,21.0
E0639,Mgr1,Internal,BU_E,Other,Graduate,60,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.3640807610180464,Outstanding,False,False,False,False,,,,
E0640,Mgr1,Internal,BU_A,Other,Bachelor,57,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.03680557013861124,Good,False,True,False,False,,,,
E0641,Mgr1,Internal,BU_C,Urban2,Bachelor,38,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.2380354238832429,Good,False,False,False,False,,,,
E0642,Mgr1,Internal,BU_B,Other,Bachelor,41,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.23008387631221364,Good,False,False,False,False,,,,
E0643,Mgr1,Internal,BU_C,Other,Bachelor,45,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.4663600690576493,Good,False,True,False,False,,,,
E0644,Mgr1,Internal,BU_C,Other,Graduate,40,False,9,8.09,11.974565315396616,2.482784843297567,0.0,0.0,,True,0.24184287504593827,Good,False,False,False,False,,,,
E0645,Mgr1,Purchasing,BU_E,Other,Bachelor,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5897600248414175,Good,True,True,True,False,1.2461009617221999,True,51.0,39.0
E0646,Mgr1,Purchasing,HQ,Urban1,Bachelor,52,False,3,2.65,34.496262014951945,3.540850970774614,0.0432826976944624,0.0,5.706959706959707,False,0.5372183860998263,Good,False,False,False,False,,,,
E0647,Mgr1,Purchasing,BU_B,Urban1,Bachelor,41,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.43543551920976264,Good,False,False,False,False,,,,
E0648,Mgr1,Internal,BU_B,Other,Bachelor,55,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.26736012716147184,Good,False,True,True,False,1.2159817286259245,False,221.0,112.0
E0649,Mgr1,Internal,BU_C,Urban1,Graduate,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.12828517407620282,Poor,False,True,False,False,,,,
E0650,Mgr1,Internal,BU_D,Other,Graduate,47,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.6037233787276963,Good,False,False,False,False,,,,
E0651,Mgr1,Internal,BU_E,Other,Graduate,49,False,4,3.15,26.933736457545976,3.293379644230071,0.0003786749399700462,0.0,5.846153846153846,False,0.4424790230017415,Good,False,True,False,False,,,,
E0652,Mgr1,Purchasing,BU_D,Other,Bachelor,38,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.8101908679911572,Good,False,True,False,False,,,,
E0653,Mgr1,Internal,BU_E,Other,Less,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.7011600212061759,Good,True,False,False,False,,,,
E0654,Mgr1,Purchasing,BU_C,Other,Bachelor,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.705527681825206,Good,False,True,False,False,,,,
E0655,Mgr1,Internal,BU_E,Urban1,Less,51,False,6,5.4399999999999995,17.71407022039225,2.874359251497873,0.008442639685119503,0.06666666666666667,4.992673992673993,False,-0.37651578998472285,Good,False,False,False,False,,,,
E0656,Mgr1,Purchasing,BU_D,Other,Graduate,52,False,6,5.09,20.35200841141113,3.0131796004541638,0.014921994809927825,0.06666666666666667,5.21978021978022,False,-0.8107818386205237,Good,True,True,False,False,,,,
E0657,Mgr1,Internal,BU_A,Urban2,Graduate,51,False,3,2.51,34.31850288090666,3.5356846513170743,0.002979937335026456,0.0,4.868131868131868,False,-1.1018028082017497,Good,True,True,False,False,,,,
E0658,Mgr1,Internal,BU_C,Urban2,Less,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.0977875489432854,Outstanding,False,True,False,False,,,,
E0659,Mgr1,Internal,BU_B,Other,Bachelor,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.05012676682300121,Poor,False,True,True,False,1.7289326684603696,False,134.0,116.0
E0660,Mgr1,Purchasing,BU_B,Other,Bachelor,56,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.05790038473505543,Poor,True,True,False,False,,,,
E0661,Mgr1,Internal,BU_A,Urban1,Less,49,False,4,3.37,25.550106102897796,3.2406414693963863,0.0007952877282822286,0.0,5.516483516483516,False,0.08558959661886417,Good,False,True,False,False,,,,
E0662,Mgr1,Internal,BU_E,Urban1,Bachelor,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.2548566961114922,Poor,False,False,False,False,,,,
E0663,Mgr1,Internal,BU_A,Urban2,Bachelor,49,False,7,5.4399999999999995,16.107498662246687,2.779284918979078,0.006366528623542768,0.047619047619047616,4.82051282051282,False,-0.47500098556903025,Good,True,False,False,False,,,,
E0664,Mgr1,Internal,BU_C,Other,Less,46,False,8,6.74,14.91202413258758,2.7021678762753205,0.0,0.0,,True,-0.34053630453434036,Good,True,True,True,True,2.8346662888139633,False,59.0,195.0
E0665,Mgr1,Purchasing,BU_C,Other,Bachelor,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.19630427919630722,Good,True,True,True,False,1.0,True,211.0,162.0
E0666,Mgr1,Internal,BU_D,Urban1,Less,47,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.2520926218553043,Poor,True,True,True,False,1.0,True,152.0,184.0
E0667,Mgr1,Purchasing,HQ,Other,Less,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.8797123383262512,Good,True,True,False,False,,,,
E0668,Mgr1,Purchasing,BU_B,Other,Graduate,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.5357934257595593,Good,True,True,False,False,,,,
E0669,Mgr1,Internal,BU_C,Urban2,Graduate,48,False,8,7.02,16.274576834868988,2.789604186826894,0.0,0.0,,True,0.601319571895848,Outstanding,False,False,False,False,,,,
E0670,Mgr1,Internal,BU_C,Other,Bachelor,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.04694930735598385,Good,False,True,False,False,,,,
E0671,Mgr1,Purchasing,BU_C,Other,Bachelor,47,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.4848378278841381,Good,False,False,False,False,,,,
E0672,Mgr1,Purchasing,BU_E,Urban2,Bachelor,40,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.315960305098414,Good,False,True,False,False,,,,
E0673,Mgr1,Purchasing,BU_E,Urban1,Bachelor,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.2295662839368763,Outstanding,False,False,False,False,,,,
